0.0218	0.7692	0.3297
19.5052	1.3018	-0.4386
24.1051	0.6458	-0.4697
28.8718	0.6471	-0.1500
53.1385	1.2205	-0.4376
57.0052	0.7778	-0.2779
66.9218	0.8771	-0.2267
76.2550	0.7039	0.1074
80.8551	1.0158	0.2974
91.3052	1.0858	0.4372
100.1718	0.8351	0.4931
138.5718	0.6911	0.2410
144.3551	0.8198	-0.2271
163.8385	1.6244	-0.2047
190.7384	0.6605	0.2945
214.9385	1.2605	0.7072
222.4385	0.7284	0.3158
232.4052	0.6978	0.3244
247.2385	1.6964	-0.1280
255.3885	1.0984	-0.4621
281.7385	0.6524	0.3278
306.0386	0.8883	-0.5957
330.8219	0.6251	0.3292
346.1385	0.8685	-0.5868
